Sort_Code,Survey Year,Year4,ID,GID_Compatible_ID,State Code,Type Code,Name,Hous & Com-Total Exp,Hous & Com-Total IG,Hous & Com-Direct Exp,Hous & Com-Cur Oper (E50),Hous & Com-Cap Outlay,Libraries-Total Expend,Libraries-Total IG Exp,Libraries-Direct Exp,Libraries-Current Oper (E52),Libraries-Cap Outlay,Total Nat Res-Tot Exp,Total Nat Res-Tot IG,Total Nat Res-Dir Exp,Total Nat Res-Cur Oper,Total Nat Res-Cap Out,Agriculture-Total Exp,Agriculture-Tot IG Exp,Agriculture-Direct Exp,Agriculture-Cur Oper (E54),Agriculture-Cap Outlay,Fish & Game-Total Exp,Fish & Game-Tot IG Exp,Fish & Game-Direct Exp,Fish & Game-Cur Oper (E55),Fish & Game-Cap Outlay,Forestry-Total Expend,Forestry-Total IG Exp,Forestry-Direct Expend,Forestry-Current Oper (E56),Forestry-Cap Outlay,Soil & Water Resources-Total Expend,Nat Res NEC-Total Exp,Nat Res NEC-Tot IG Exp,Nat Res NEC-Direct Exp,Nat Res NEC-Cur Oper (E59),Nat Res NEC-Cap Outlay,Parks & Rec-Total Exp,Parks & Rec-Tot IG Exp,Parks & Rec-Direct Exp,Parks & Rec-Cur Oper (E61),Parks & Rec-Cap Outlay,Police Prot-Total Exp,Police Prot-Tot IG Exp,Police Prot-Direct Exp,Police Prot-Cur Oper (E62),Police Prot-Cap Outlay,Prot Insp-Total Exp,Prot Insp-Total IG Exp,Prot Insp-Direct Exp,Prot Insp-Current Oper (E66),Prot Insp-Cap Outlay,Public Welf-Total Exp,Public Welf-Tot IG Exp,Public Welf-Direct Exp,Public Welf-Cur Oper,Public Welf-Cash Asst,Public Welf-Cap Outlay,Welf-Categ-Total Exp,Welf-Categ-Tot Exp-Old Age Assistance,Welf-Categ-Tot Exp-Aid to Dep Children,Welf-Categ-Tot Exp-Aid to Blind,Welf-Categ-Tot Exp-Aid to Disabled,Welf-Categ-Tot IG Exp,Welf-Categ-Tot IG Exp-Old Age Assistance,Welf-Categ-Tot IG Exp-Aid to Dep Children,Welf-Categ-Tot IG Exp-Aid to Blind,Welf-Categ-Tot IG Exp-Aid to Disabled,Welf-Categ-Cash Assist (E67),Welf-Categ-Cash Assist-Old Age Assistance,Welf-Categ-Cash Assist-Aid to Dep Children,Welf-Categ-Cash Assist-Aid to Blind,Welf-Categ-Cash Assist-Aid to Disabled,Welf-Categ-IG To Fed (S67),Welf-Cash-Total Exp,Welf-Cash-Tot IG Exp,Welf-Cash-Cash Assist (E68),Total Vendor Payments,Welf-Vend Pmts-Medical (E74),Welf-Vend Pmts-NEC (E75),Welf-State Share Medicare D-To Fed (E73),Welf-State Share Medicare D-To Fed (S74),Welf-Ins-Total Exp,Welf-Ins-Current Oper (E77),Welf-Ins-Cap Outlay,Welf-Public Assist NEC-Total Exp,Welf-Public Assist NEC-Total IG Exp,Welf-Public Assist NEC-Direct Exp,Welf-Administration,Welf-NEC-Total Expend,Welf-NEC-Total IG Exp,Welf-NEC-Direct Expend,Welf-NEC-Current Oper (E79),Welf-NEC-Cap Outlay,Sanitation-Tot Exp,Sanitation-Tot IG,Sanitation-Dir Exp,Sanitation-Cur Op,Sanitation-Cap Out,Sewerage-Total Expend,Sewerage-Total IG Exp,Sewerage-Direct Expend,Sewerage-Current Oper (E80),Sewerage-Cap Outlay,SW Mgmt-Total Expend,SW Mgmt-Tot IG Exp,SW Mgmt-Direct Expend,SW Mgmt-Current Oper (E81),SW Mgmt-Capital Outlay,Total Veterans Svs NEC,Veterans Bonus (E84),Vet Affairs-Total Exp,Vet Affairs-Cur Oper (E85),Vet Affairs-Cap Outlay,Water Trans-Total Exp,Water Trans-Tot IG,Water Trans-Other Than Cap Outlay,Water Trans-Direct Exp,Water Trans-Cur Oper (E87),Water Trans-Cap Outlay,Interest on Gen Debt (I89),Assist & Subsidies NEC,Defense-Total Exp,General NEC-Total Exp,General NEC-Tot IG Exp,General NEC-Direct Exp,General NEC-Cur Oper (E89),General NEC-Cap Outlay,General NEC-IG To Fed (S89),Liquor Stores-Tot Exp,Liquor Stores-Cur Oper (E90),Liquor Stores-Cap Out,Total Util-Total Exp,Total Util-Inter Exp,Total Util-Cur Oper,Total Util-Cap Outlay,Total Util-Construct,Total Util-Other Cap,Water Util-Total Exp,Water Util-Inter Exp (I91),Water Util-Cur Oper (E91),Water Util-Cap Outlay,Water Util-Construct (F91),Water Util-Other Cap (G91),Elec Util-Total Exp,Elec Util-Inter Exp (I92),Elec Util-Cur Oper (E92),Elec Util-Cap Outlay,Elec Util-Construct (F92),Elec Util-Other Cap (G92),Gas Util-Total Exp,Gas Util-Inter Exp (I93),Gas Util-Cur Oper (E93),Gas Util-Cap Outlay,Gas Util-Construct (F93),Gas Util-Other Cap (G93),Transit Util-Total Exp,Transit Util-Inter Exp (I94),Transit Util-Cur Oper (E94),Transit Util-Cap Outlay,Transit Util-Construct (F94),Transit Util-Other Cap (G94),Total Insurance Trust Expend,Emp Ret-Total Expend,Emp Ret-Benefit Paymts (X11),Emp Ret-Withdrawals (X12),Emp Ret-Other Paymts (X14),Unemp Comp-Total Exp,Unemp Comp-Ben Paymts (Y05),Unemp-Ext & Spec Pmts (Y06),Worker Comp-Total Exp,Worker Comp-Ben Paymts (Y14),Worker Comp-Other Pmts (Y15),Oth Ins Trust-Tot Exp,Oth Ins Trst-Ben Pmts (Y53),Oth Ins Trst-Oth Pmts (Y54)
-6189.0,5,2005.0,26-2,26000000000000,26,2,MO STATE GOVT,176047,44306,131741,131698,43,13120,5253,7867,7710,157,317359,33130,284229,247478,36751,0,0,0,0,0,25759,0,25759,15486,10273,10751,0,10751,9095,1656,0,280849,33130,247719,222897,24822,47647,2219,45428,37704,7724,155192,2,155190,127146,28044,47206,0,47206,44264,2942,6315288,100163,6215125,5753033,455536,6556,409729,0,0,0,0,4429,0,0,0,0,405300,0,0,0,0,4429,50236,0,50236,5035191,4971926,63265,0,0,59616,53065,6551,0,0,0,0,760516,95734,664782,664777,5,174500,147667,26833,26619,214,140500,140500,0,0,0,34000,7167,26833,26619,214,0,0,0,0,0,635,586,635,49,49,0,721479,0,0,513684,240524,273160,260926,12234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470792,1973468,1923263,50205,0,433820,433269,551,63504,63504,0,0,0,0
-6186.0,5,2005.0,27-2,27000000000000,27,2,MT STATE GOVT,51789,2604,49185,38118,11067,4152,428,3724,3388,336,200579,4751,195828,182700,13128,0,0,0,0,0,67439,296,67143,56306,10837,37068,1514,35554,34428,1126,0,96072,2941,93131,91966,1165,13398,1253,12145,10823,1322,53440,15591,37849,35531,2318,26732,2644,24088,23649,439,797105,19423,777682,751562,25264,856,25264,0,0,0,0,0,0,0,0,0,25264,0,0,0,0,0,0,0,0,588229,575359,12870,0,0,11964,11911,53,0,0,0,0,171648,19423,152225,151422,803,4144,3141,1003,993,10,3376,3141,235,235,0,768,0,768,758,10,1540,0,1540,1500,40,0,0,0,0,0,0,129885,0,0,149830,42942,106888,84765,22123,0,45405,45405,0,88,0,88,0,0,0,0,0,0,0,0,0,88,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524768,362175,341782,20393,0,58658,58658,0,103935,103935,0,0,0,0
-6183.0,5,2005.0,28-2,28000000000000,28,2,NE STATE GOVT,842,0,842,842,0,4713,522,4191,4135,56,185367,15111,170256,163617,6639,0,0,0,0,0,35368,6631,28737,25281,3456,0,0,0,0,0,0,149999,8480,141519,138336,3183,28470,0,28470,26600,1870,73314,17305,56009,53377,2632,57790,3,57787,57318,469,1967208,21909,1945299,1883852,57087,4360,78115,0,0,0,0,21844,0,0,0,0,56271,0,0,0,0,21844,816,0,816,1359965,1263966,95999,0,0,44206,42240,1966,0,0,0,0,484106,65,484041,481647,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,0,1517,1513,4,0,0,0,0,0,0,87064,0,0,213108,85339,127769,118969,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339958,228056,208451,19605,0,110470,110470,0,1432,1432,0,0,0,0
-6180.0,5,2005.0,29-2,29000000000000,29,2,NV STATE GOVT,18448,6975,11473,11139,334,5370,539,4831,4682,149,132945,19152,113793,105631,8162,0,0,0,0,0,20630,29,20601,19044,1557,22534,1759,20775,18933,1842,0,89781,17364,72417,67654,4763,22994,760,22234,19957,2277,95009,4365,90644,84104,6540,89001,3,88998,88097,901,1460420,63967,1396453,1340391,53484,2578,34348,0,0,0,0,0,0,0,0,0,34348,0,0,0,0,0,19136,0,19136,1108005,1084582,23423,0,0,9788,9612,176,0,0,0,0,289143,63967,225176,222774,2402,13828,982,12846,12719,127,0,0,0,0,0,13828,982,12846,12719,127,1403,0,1403,1344,59,0,0,0,0,0,0,195264,0,0,113221,32841,80380,70967,9413,1351,0,0,0,109344,3993,105242,109,64,45,5751,3993,1713,45,0,45,103593,0,103529,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,972764,754707,740208,14499,0,218057,218031,26,0,0,0,0,0,0
-6177.0,5,2005.0,30-2,30000000000000,30,2,NH STATE GOVT,101540,2660,98880,98464,416,3464,226,3238,3153,85,61474,5522,55952,52766,3186,0,0,0,0,0,23565,384,23181,21130,2051,2724,56,2668,2448,220,0,35185,5082,30103,29188,915,12826,1249,11577,8148,3429,39326,921,38405,35021,3384,60961,5348,55613,48932,6681,1540334,96661,1443673,1390189,51729,1755,95934,0,0,0,0,57303,0,0,0,0,38631,0,0,0,0,0,13098,0,13098,1223432,1223432,0,0,0,24602,23498,1104,0,0,0,0,183268,39358,143910,143259,651,50978,36036,14942,14837,105,18969,15805,3164,3158,6,32009,20231,11778,11679,99,358,0,358,358,0,857,0,857,857,857,0,322268,0,0,171318,8766,162552,155922,6630,0,336934,334998,1936,14414,0,13320,1094,325,769,8452,0,8440,12,1,11,0,0,0,0,0,0,0,0,0,0,0,0,5962,0,4880,1082,324,758,387329,318355,296353,22002,0,68974,68974,0,0,0,0,0,0,0
-6174.0,5,2005.0,31-2,31000000000000,31,2,NJ STATE GOVT,285093,68872,216221,216096,125,15502,9371,6131,6120,11,362890,119087,243803,158305,85498,0,0,0,0,0,23163,207,22956,20955,2001,12505,130,12375,10009,2366,0,327222,118750,208472,127341,81131,436736,11525,425211,395721,29490,507167,34500,472667,406799,65868,300651,16084,284567,275360,9207,11517678,1237303,10280375,10214645,0,65730,924768,0,0,0,0,924768,0,0,0,0,0,0,0,0,0,0,0,0,0,9133422,9065077,68345,0,0,77310,61414,15896,0,0,0,0,1382178,312535,1069643,1019809,49834,278341,80870,197471,133212,64259,32819,10628,22191,21754,437,245522,70242,175280,111458,63822,10677,0,10677,8340,2337,29185,2441,28478,26744,26037,707,1445622,0,0,2264201,115057,2149144,2119746,29398,0,0,0,0,2302798,5322,1452076,845400,705863,139537,35184,5322,29062,800,63,737,0,0,0,0,0,0,0,0,0,0,0,0,2267614,0,1423014,844600,705800,138800,8100567,5693672,5593462,100210,0,1774206,1774206,0,179035,179035,0,453654,453654,0
-6171.0,5,2005.0,32-2,32000000000000,32,2,NM STATE GOVT,54194,11428,42766,42642,124,237,0,237,237,0,182691,0,182691,177382,5309,0,0,0,0,0,23471,0,23471,22056,1415,5812,0,5812,5621,191,0,153408,0,153408,149705,3703,73927,8711,65216,63287,1929,134753,25741,109012,103450,5562,54889,0,54889,52946,1943,2899289,0,2899289,2830062,65270,3957,59037,0,0,0,0,0,0,0,0,0,59037,0,0,0,0,0,6233,0,6233,2456630,2456630,0,0,0,28558,27923,635,0,0,0,0,348831,0,348831,345509,3322,19202,14565,4637,4637,0,13620,13620,0,0,0,5582,945,4637,4637,0,737,0,737,616,121,0,0,0,0,0,0,270359,0,0,214380,28694,185686,183444,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056591,945810,892948,52862,0,110781,110764,17,0,0,0,0,0,0
-6168.0,5,2005.0,33-2,33000000000000,33,2,NY STATE GOVT,1104336,763994,340342,218116,122226,134449,100533,33916,32054,1862,364328,3322,361006,306180,54826,0,0,0,0,0,45614,66,45548,44124,1424,31704,0,31704,30922,782,0,287010,3256,283754,231134,52620,458602,20868,437734,364462,73272,834096,216948,617148,559652,57496,529699,639,529060,518244,10816,42667033,10007517,32659516,32591994,0,67522,7013380,0,0,0,0,7013380,0,0,0,0,0,0,0,0,0,629000,232889,232889,0,31692249,31641639,50610,0,0,66600,65734,866,0,0,0,0,3661915,2761248,900667,834011,66656,369736,126956,242780,94209,148571,132031,102664,29367,130,29237,237705,24292,213413,94079,119334,8876,0,8876,8671,205,12775,0,7137,12775,7137,5638,3421298,0,0,5097612,1672601,3425011,3233473,191538,0,0,0,0,9934931,958834,6297053,2679044,1523360,1155684,0,0,0,0,0,0,4786832,422874,4027806,336152,318286,17866,0,0,0,0,0,0,5148099,535960,2269247,2342892,1205074,1137818,13982131,9870216,9809910,60306,0,2296820,2296820,0,1815095,1815095,0,0,0,0
-6165.0,5,2005.0,34-2,34000000000000,34,2,NC STATE GOVT,186014,45299,140715,140687,28,25494,18180,7314,6993,321,477382,29772,447610,372901,74709,0,0,0,0,0,93103,1353,91750,61962,29788,58322,3812,54510,45195,9315,0,325957,24607,301350,265744,35606,198529,37994,160535,95147,65388,456580,76856,379724,348509,31215,102222,2519,99703,97405,2298,9985559,2309114,7676445,7675073,0,1372,389119,0,0,0,0,389119,0,0,0,0,0,0,0,0,0,0,255783,255783,0,7105851,7105851,0,0,0,10485,10053,432,0,0,0,0,2224321,1664212,560109,559169,940,63795,0,63795,63478,317,1262,0,1262,1260,2,62533,0,62533,62218,315,3734,0,3734,3638,96,55615,0,42428,55615,42428,13187,465183,0,0,876395,325646,550749,535985,14764,0,0,0,0,126370,0,106192,20178,18005,2173,0,0,0,0,0,0,234,0,0,234,234,0,0,0,0,0,0,0,126136,0,106192,19944,17771,2173,3712129,2977595,2816677,160918,0,734534,734534,0,0,0,0,0,0,0
-6162.0,5,2005.0,35-2,35000000000000,35,2,ND STATE GOVT,30927,8541,22386,22386,0,2453,812,1641,1613,28,161848,11651,150197,116985,33212,0,0,0,0,0,10445,0,10445,9173,1272,1375,0,1375,1374,1,0,150028,11651,138377,106438,31939,16141,624,15517,13460,2057,26191,3728,22463,19015,3448,14094,0,14094,13964,130,686714,12872,673842,658305,14855,682,14346,0,0,0,0,0,0,0,0,0,14346,0,0,0,0,0,509,0,509,489358,483299,6059,0,0,5202,4957,245,0,0,0,0,177299,12872,164427,163990,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,321,312,9,0,0,0,0,0,0,86458,0,0,127575,29452,98123,88353,9770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334016,142972,135785,7187,0,33559,33559,0,157485,157485,0,0,0,0
-6159.0,5,2005.0,36-2,36000000000000,36,2,OH STATE GOVT,313767,77974,235793,235603,190,21898,6064,15834,12449,3385,400742,40168,360574,292477,68097,0,0,0,0,0,53231,577,52654,45889,6765,32256,2782,29474,23230,6244,0,315255,36809,278446,223358,55088,105894,26634,79260,61467,17793,260181,18764,241417,211498,29919,250954,347,250607,244663,5944,14371145,1644421,12726724,12138689,555726,32309,575450,0,0,0,0,19724,0,0,0,0,555726,0,0,0,0,0,0,0,0,11076183,11003938,72245,0,0,47081,45569,1512,0,0,0,0,2672431,1624697,1047734,1016937,30797,475588,82384,393204,39658,353546,437334,73368,363966,10588,353378,38254,9016,29238,29070,168,1386,0,1386,1386,0,0,0,0,0,0,0,1227158,0,0,960816,247857,712959,680975,31984,3024,387307,386568,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10675499,7686448,7322045,364403,0,1069298,1069102,196,1919753,1919753,0,0,0,0
-6156.0,5,2005.0,37-2,37000000000000,37,2,OK STATE GOVT,69637,18890,50747,50271,476,9383,2876,6507,6352,155,215400,12528,202872,189562,13310,0,0,0,0,0,28572,933,27639,24364,3275,4102,388,3714,3616,98,0,182726,11207,171519,161582,9937,95378,7809,87569,66694,20875,132634,13,132621,121697,10924,83755,1,83754,81883,1871,3773228,46352,3726876,3644891,67823,14162,72968,0,0,0,0,40928,0,0,0,0,32040,0,0,0,0,40928,35877,94,35783,2991641,2972437,19204,0,0,89138,88102,1036,0,0,0,0,583604,5330,578274,565148,13126,6252,301,5951,5951,0,301,301,0,0,0,5951,0,5951,5951,0,0,0,0,0,0,135,0,135,135,135,0,343617,0,0,278218,93114,185104,173866,11238,100,0,0,0,314115,70059,227886,16170,14781,1389,8292,20,4155,4117,4117,0,291331,70016,209396,11919,10550,1369,10750,23,10593,134,114,20,3742,0,3742,0,0,0,1722512,1291748,1238215,53533,0,161042,160896,146,269722,269722,0,0,0,0
-6153.0,5,2005.0,38-2,38000000000000,38,2,OR STATE GOVT,135180,32909,102271,102271,0,6134,1068,5066,5066,0,416183,56855,359328,340739,18589,0,0,0,0,0,96410,0,96410,88977,7433,121604,1435,120169,110255,9914,0,198169,55420,142749,141507,1242,79883,12463,67420,53130,14290,241106,68585,172521,139991,32530,160661,10881,149780,149055,725,3831094,300626,3530468,3257229,271003,2236,499180,0,0,0,0,238666,0,0,0,0,260514,0,0,0,0,0,10489,0,10489,2410702,2410702,0,0,0,33666,33666,0,0,0,0,0,877057,61960,815097,812861,2236,43460,291,43169,43144,25,0,0,0,0,0,43460,291,43169,43144,25,21500,0,21500,21493,7,33973,29233,33973,4740,4740,0,473125,0,0,362176,73570,288606,269350,19256,0,155149,154398,751,13387,0,13387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13387,0,13387,0,0,0,3545668,2424643,2364401,60242,0,495810,495810,0,625215,625215,0,0,0,0
-6150.0,5,2005.0,39-2,39000000000000,39,2,PA STATE GOVT,193432,156236,37196,37196,0,73957,59811,14146,14138,8,527883,32101,495782,446448,49334,0,0,0,0,0,97653,1721,95932,89961,5971,57928,2472,55456,53008,2448,0,372302,27908,344394,303479,40915,138976,12142,126834,107533,19301,615176,7953,607223,579751,27472,258292,19,258273,257092,1181,19443499,2240300,17203199,16489837,706909,6453,1518739,0,0,0,0,929749,0,0,0,0,588990,0,0,0,0,161782,117919,0,117919,14634443,14498122,136321,0,0,127551,125947,1604,0,0,0,0,3044847,1310551,1734296,1729447,4849,138089,60744,77345,76480,865,8832,8555,277,275,2,129257,52189,77068,76205,863,2161,0,2161,2161,0,5449,0,5449,5449,5449,0,1210368,0,0,919739,252553,667186,626111,41075,0,1081507,1080222,1285,50992,0,49966,1026,0,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50992,0,49966,1026,0,1026,7881626,5600680,5571214,29466,0,2054622,2054621,1,226324,226324,0,0,0,0
-6147.0,5,2005.0,40-2,40000000000000,40,2,RI STATE GOVT,34550,0,34550,34545,5,9738,0,9738,9729,9,45676,0,45676,43074,2602,0,0,0,0,0,6721,0,6721,5422,1299,2298,0,2298,2239,59,0,36657,0,36657,35413,1244,15301,0,15301,13493,1808,53225,389,52836,50942,1894,74445,0,74445,72110,2335,2097294,27314,2069980,1921945,146125,1910,173439,0,0,0,0,27314,0,0,0,0,146125,0,0,0,0,27314,0,0,0,1658699,1658699,0,0,0,5690,5614,76,0,0,0,0,259466,0,259466,257632,1834,112094,870,111224,77852,33372,31634,0,31634,31616,18,80460,870,79590,46236,33354,50,0,50,8,42,5023,0,3338,5023,3338,1685,249722,0,0,134879,0,134879,127202,7677,0,0,0,0,110149,0,103732,6417,539,5878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110149,0,103732,6417,539,5878,921156,547596,536865,10731,0,203988,203988,0,2447,2447,0,167125,167125,0
-6144.0,5,2005.0,41-2,41000000000000,41,2,SC STATE GOVT,116058,0,116058,116058,0,16121,10258,5863,5798,65,212693,5571,207122,159933,47189,0,0,0,0,0,97989,3933,94056,54557,39499,22054,806,21248,19167,2081,0,92650,832,91818,86209,5609,82922,6086,76836,64521,12315,167731,20453,147278,130477,16801,138630,989,137641,132779,4862,5215966,58584,5157382,4912432,243783,1167,155507,0,0,0,0,0,0,0,0,0,155507,0,0,0,0,0,88276,0,88276,4542272,4445594,96678,0,0,0,0,0,0,0,0,0,429911,58584,371327,370160,1167,5025,1650,3375,3375,0,0,0,0,0,0,5025,1650,3375,3375,0,0,0,0,0,0,109541,0,75594,109541,75594,33947,498032,0,0,478802,119193,359609,337040,22569,0,0,0,0,1259207,163864,763161,332182,325008,7174,1509,0,1509,0,0,0,1257698,163864,761652,332182,325008,7174,0,0,0,0,0,0,0,0,0,0,0,0,2328103,1786374,1705468,80906,0,310126,310126,0,231603,231603,0,0,0,0
-6141.0,5,2005.0,42-2,42000000000000,42,2,SD STATE GOVT,36617,0,36617,36424,193,2743,0,2743,2626,117,111003,12836,98167,91500,6667,0,0,0,0,0,29985,70,29915,26723,3192,6892,1051,5841,5171,670,0,74126,11715,62411,59606,2805,29215,89,29126,22665,6461,29862,859,29003,26831,2172,24579,8028,16551,16300,251,735142,2870,732272,696176,34934,1162,34934,0,0,0,0,0,0,0,0,0,34934,0,0,0,0,0,0,0,0,509011,498801,10210,0,0,4754,4451,303,0,0,0,0,186443,2870,183573,182714,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776,0,2776,2768,8,0,0,0,0,0,0,99715,0,0,108349,34328,74021,57342,16679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276242,240763,219923,20840,0,24798,24798,0,10681,10681,0,0,0,0
-6138.0,5,2005.0,43-2,43000000000000,43,2,TN STATE GOVT,56440,29252,27188,27182,6,16700,7470,9230,9221,9,214884,3626,211258,202810,8448,0,0,0,0,0,61716,109,61607,56133,5474,32092,262,31830,29532,2298,0,121076,3255,117821,117145,676,105402,3111,102291,97802,4489,152976,6131,146845,143175,3670,103247,1942,101305,100095,1210,9288274,802642,8485632,7754471,730732,429,897834,0,0,0,0,750215,0,0,0,0,147619,0,0,0,0,0,583113,0,583113,7041831,7002013,39818,0,0,0,0,0,0,0,0,0,765496,52427,713069,712640,429,99861,29693,70168,69313,855,38213,23021,15192,15082,110,61648,6672,54976,54231,745,3150,0,3150,3150,0,0,0,0,0,0,0,176983,0,0,438203,113478,324725,320818,3907,0,0,0,0,5114,0,5114,0,0,0,5114,0,5114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479818,1059733,1028917,30816,0,420085,420085,0,0,0,0,0,0,0
-6135.0,5,2005.0,44-2,44000000000000,44,2,TX STATE GOVT,31859,185,31674,31505,169,16741,4256,12485,12234,251,1029200,41055,988145,699953,288192,0,0,0,0,0,159644,6640,153004,140529,12475,33043,15074,17969,17478,491,0,836513,19341,817172,541946,275226,117812,37453,80359,60485,19874,491572,6023,485549,439896,45653,363213,411,362802,355844,6958,19728003,671259,19056744,18219460,822083,15201,931186,0,0,0,0,658656,0,0,0,0,272530,0,0,0,0,0,549553,0,549553,15964472,15964472,0,0,0,0,0,0,0,0,0,0,2282792,12603,2270189,2254988,15201,185499,29284,156215,150578,5637,2917,0,2917,2917,0,182582,29284,153298,147661,5637,925320,0,925320,56714,868606,0,0,0,0,0,0,833802,0,0,2620134,360068,2260066,2221317,38749,0,0,0,0,15891,0,15891,0,0,0,15891,0,15891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9464996,7882874,7467998,414876,0,1346352,1346352,0,235770,235770,0,0,0,0
-6132.0,5,2005.0,45-2,45000000000000,45,2,UT STATE GOVT,75672,14484,61188,55999,5189,7412,0,7412,7111,301,173799,4701,169098,160266,8832,0,0,0,0,0,45281,31,45250,40296,4954,15790,16,15774,14906,868,0,112728,4654,108074,105064,3010,41644,1230,40414,37017,3397,130067,1461,128606,121205,7401,69977,33,69944,69197,747,1994611,18435,1976176,1710413,264087,1676,33740,0,0,0,0,0,0,0,0,0,33740,0,0,0,0,0,230347,0,230347,1562466,1562466,0,0,0,1527,1512,15,0,0,0,0,166531,18435,148096,146435,1661,21074,52,21022,20905,117,8611,0,8611,8611,0,12463,52,12411,12294,117,0,0,0,0,0,0,0,0,0,0,0,207664,0,0,272632,10018,262614,242308,20306,29,111893,111893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914371,585756,578711,7045,0,124528,124483,45,204087,204087,0,0,0,0
-6129.0,5,2005.0,46-2,46000000000000,46,2,VT STATE GOVT,92400,15636,76764,76668,96,3289,0,3289,3264,25,77906,1694,76212,74552,1660,0,0,0,0,0,15378,11,15367,14315,1052,5045,22,5023,4999,24,0,57483,1661,55822,55238,584,14702,340,14362,11739,2623,88946,12747,76199,71280,4919,15611,0,15611,15490,121,1122650,628,1122022,1065975,53955,2092,54583,0,0,0,0,628,0,0,0,0,53955,0,0,0,0,628,0,0,0,821807,808041,13766,0,0,14119,13873,246,0,0,0,0,232141,0,232141,230295,1846,19782,290,19492,19323,169,9988,189,9799,9646,153,9794,101,9693,9677,16,374,0,374,327,47,0,0,0,0,0,0,133578,0,0,65047,0,65047,61667,3380,0,36822,36822,0,19274,0,18520,754,725,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19274,0,18520,754,725,29,191937,120291,117285,3006,0,71646,71646,0,0,0,0,0,0,0
-6126.0,5,2005.0,47-2,47000000000000,47,2,VA STATE GOVT,106115,3629,102486,102212,274,34904,16889,18015,17078,937,184910,6211,178699,168836,9863,0,0,0,0,0,55309,1717,53592,47747,5845,25459,448,25011,23360,1651,0,104142,4046,100096,97729,2367,75955,1701,74254,71225,3029,587557,337838,249719,235530,14189,195397,43674,151723,147594,4129,6098229,629746,5468483,4698506,765431,4546,242342,0,0,0,0,19592,0,0,0,0,222750,0,0,0,0,0,542681,0,542681,4475680,4475680,0,0,0,0,0,0,0,0,0,0,837526,610154,227372,222826,4546,112735,2902,109833,107107,2726,68624,1629,66995,64283,2712,44111,1273,42838,42824,14,16781,0,16781,16382,399,281754,0,175113,281754,175113,106641,658576,0,0,790607,318152,472455,426185,46270,1615,366631,362136,4495,40197,0,40096,101,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40197,0,40096,101,0,101,2357574,2030202,1945471,84731,0,324830,324830,0,2542,2542,0,0,0,0
-6123.0,5,2005.0,48-2,48000000000000,48,2,WA STATE GOVT,285326,48537,236789,55044,181745,10132,0,10132,9103,1029,668704,88303,580401,450805,129596,0,0,0,0,0,152781,5790,146991,124158,22833,113126,43516,69610,68463,1147,0,402797,38997,363800,258184,105616,117010,52893,64117,54183,9934,271573,80234,191339,163159,28180,334909,1308,333601,321440,12161,6717693,50463,6667230,6252490,379730,35010,346816,0,0,0,0,33072,0,0,0,0,313744,0,0,0,0,0,65986,0,65986,4664442,4638587,25855,0,0,51875,32328,19547,0,0,0,0,1588574,17391,1571183,1555720,15463,168933,119708,49225,47605,1620,14685,14685,0,0,0,154248,105023,49225,47605,1620,5455,0,5455,5395,60,0,0,0,0,0,0,782789,0,0,581688,146942,434746,359567,75179,3974,379239,379239,0,36683,0,17849,18834,18690,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36683,0,17849,18834,18690,144,4428008,2130275,2086593,43682,0,824028,820757,3271,1473705,1473705,0,0,0,0
